시설구분,시설명,주소,경도,위도
생활편익시설,천지연사우나,경상남도 거창군 거창읍 동동6길 67,127.92304237,35.690791898
생활편익시설,하나로휘트니스,경상남도 거창군 거창읍 거열로4길 98 (하나로3차아파트 지하1층~지상1층),127.907914253,35.692997107
생활편익시설,금강리플레사우나,"경상남도 거창군 거창읍 소만4길 31-7, 2,3층",127.923654048,35.693519158
생활편익시설,금천헬스사우나,경상남도 거창군 거창읍 거함대로 3205,127.91264091,35.680886174
생활편익시설,가족건강랜드 휴,경상남도 거창군 거창읍 상동2길 39,127.907708999,35.687092535
생활편익시설,백두산천지온천,경상남도 거창군 가조면 온천길 161,128.023063934,35.698677415
생활편익시설,옥유탕,경상남도 거창군 거창읍 강남로 150,127.913654394,35.683725628
생활편익시설,한신목욕탕,경상남도 김해시 분성로48번길 6-1 (외동),128.851983173,35.231495177
생활편익시설,약수탕,"경상남도 김해시 장유로 315, 1, 2층 (무계동)",128.816025212,35.198570247
생활편익시설,은하탕,경상남도 김해시 가락로23번길 18-1 (봉황동),128.880320825,35.228501693
생활편익시설,장유폭포수사우나,경상남도 김해시 계동로 129-31 (대청리),128.790748372,35.186795991
생활편익시설,그랜드사우나,경상남도 김해시 진영읍 김해대로361번길 2,128.729839101,35.307019162
생활편익시설,청암레포츠,경상남도 김해시 분성로336번길 22-1 (부원동),128.882638866,35.231755508
생활편익시설,대흥목욕탕,경상남도 김해시 가락로24번길 15 (부원동),128.884170972,35.22891999
생활편익시설,(주)신가야뉴해피죤사우나,경상남도 김해시 함박로 122 (외동),128.868205444,35.2314936
생활편익시설,금천탕,경상남도 김해시 활천로178번길 10 (어방동),128.901065352,35.240235946
생활편익시설,가야탕,경상남도 김해시 삼안로 232 (삼방동),128.911013226,35.248697351
생활편익시설,유심천,경상남도 김해시 인제로25번길 57 (삼정동),128.899054353,35.230174699
생활편익시설,용천스파랜드,"경상남도 김해시 해반천로144번길 9-17, B101호 (삼계동, 보경프라자)",128.868075205,35.26176579
생활편익시설,창성탕,경상남도 김해시 가락로 156-8 (대성동),128.879671473,35.240061265
생활편익시설,한일목욕탕,경상남도 김해시 평전로201번길 3-33 (내동),128.86317968,35.244164895
생활편익시설,센텀대중목욕탕,"경상남도 김해시 장유로 182, 3층,4층 (부곡리)",128.805717808,35.206943345
생활편익시설,대동탕,경상남도 김해시 대동면 동남로85번길 52,128.991057961,35.237745246
생활편익시설,청호탕,경상남도 김해시 활천로285번길 3 (삼방동),128.909951076,35.243502338
생활편익시설,송림탕,경상남도 김해시 금관대로1359번길 1 (내동),128.865894774,35.244030241
생활편익시설,녹천탕,경상남도 김해시 가야로528번길 8 (동상동),128.888659909,35.235313467
생활편익시설,장유스파랜드,"경상남도 김해시 대청로104번길 84, 지하1층 (삼문동)",128.807142125,35.187675385
생활편익시설,장유스파랜드전용탕,"경상남도 김해시 대청로104번길 84, 2층 (삼문동)",128.807142125,35.187675385
생활편익시설,현주탕,경상남도 김해시 식만로 377-8 (불암동),128.925389064,35.221755329
생활편익시설,삼정탕,경상남도 김해시 김해대로2453번길 8 (삼정동),128.895302376,35.228394101
생활편익시설,유성탕,경상남도 김해시 가락로129번길 34 (대성동),128.877047691,35.238292304
생활편익시설,천화탕,경상남도 김해시 진영읍 진영로 208-2,128.735792976,35.30251103
생활편익시설,대우탕,경상남도 김해시 활천로 180 (어방동),128.900721073,35.241103749
생활편익시설,제일탕,경상남도 진주시 진양호로 332 (신안동),128.067366066,35.182420747
생활편익시설,조라탕,경상남도 진주시 진양호로97번길 19-7 (평거동),128.049731483,35.16880745
생활편익시설,우경목욕탕,경상남도 진주시 도동로232번길 15 (하대동),128.123744166,35.191263508
생활편익시설,진주탕,경상남도 진주시 도동로215번길 12 (하대동),128.120910883,35.189662734
생활편익시설,삼호탕,경상남도 진주시 진주대로987번길 9 (강남동),128.085902943,35.187452021
생활편익시설,송림탕,경상남도 진주시 솔밭로80번길 20-1 (상평동),128.109408636,35.176227333
생활편익시설,새온천탕,경상남도 진주시 동진로131번길 9-4 (상대동),128.105209452,35.180237966
생활편익시설,덕수탕,경상남도 진주시 상봉대룡길 2 (상봉동),128.068994872,35.200201727
생활편익시설,도동탕,경상남도 진주시 돗골로 24 (상평동),128.113026582,35.170195093
생활편익시설,동화탕,경상남도 진주시 비봉로 89-1 (상봉동),128.078766644,35.19846098
생활편익시설,김해시장애인목욕탕,경상남도 김해시 삼계로 134 (삼계동),128.877602877,35.262341623
생활편익시설,월드사우나,"경상남도 김해시 율하2로97번길 22, 5,6층 (율하동, 월드프라자)",128.813722014,35.172121282
생활편익시설,부곡웰빙사우나,"경상남도 김해시 월산로 111-61, 301호 (부곡동, 부곡프라자)",128.801017706,35.203384195
생활편익시설,롯데워터파크(스파),경상남도 김해시 장유로 555 (신문동),128.826859627,35.181387675
생활편익시설,삼계사우나,"경상남도 김해시 가야로 166 (삼계동, 4.5층)",128.871453254,35.262728467
생활편익시설,수정탕,경상남도 김해시 호계로500번길 3 (동상동),128.884711592,35.235226275
생활편익시설,소금마을온열체험,"경상남도 김해시 번화1로44번길 26, 503호 (대청동, 사파이어빌딩)",128.803338091,35.191611881
생활편익시설,진례목욕탕,경상남도 김해시 진례면 송현로 23-19,128.750641785,35.249579514
생활편익시설,구산탕,경상남도 김해시 가락로 241 (구산동),128.87434092,35.246800651
생활편익시설,명천탕,경상남도 김해시 금관대로1204번길 11 (외동),128.855059163,35.233473783
생활편익시설,우림탕,경상남도 김해시 분성로 116 (외동),128.85965658,35.230513529
생활편익시설,수정사우나,"경상남도 김해시 진영읍 진영로 258, 302,402호 (수정상가)",128.741208645,35.301907037
생활편익시설,영오탕,경상남도 김해시 내외중앙로 105 (내동),128.867230746,35.239230843
생활편익시설,봉황사우나,경상남도 김해시 가락로15번길 15 (봉황동),128.880802917,35.227617045
생활편익시설,맑은샘사우나시스템,경상남도 김해시 김해대로1902번길 25 (구산동),128.865980114,35.255044163
생활편익시설,해화탕,경상남도 김해시 가락로63번길 14 (서상동),,
생활편익시설,롯데캐슬사우나,경상남도 김해시 가야로451번길 6-11 (동상동),128.88590038,35.240927092
생활편익시설,장유계곡참숯가마,경상남도 김해시 대청계곡길 65-15 (대청리),128.787909243,35.184123754
생활편익시설,안동탕,경상남도 김해시 삼안로66번길 1 (안동),128.917735223,35.235404985
생활편익시설,녹수탕,경상남도 김해시 삼안로297번길 15 (삼방동),128.906542791,35.250632957
생활편익시설,우리들사우나,"경상남도 김해시 관동로27번길 7, 301.401호 (관동동, 우리들빌딩)",128.806706186,35.177898492
생활편익시설,굿타임사우나,"경상남도 김해시 삼계중앙로 22, 401,501호 (삼계동, 굿타임빌딩)",128.867557327,35.260047099
생활편익시설,해성탕,경상남도 김해시 분성로464번길 13 (삼정동),128.897381145,35.233940337
생활편익시설,에이원레포츠,"경상남도 김해시 계동로 17, 에이원빌딩 401,501,601,701 (관동동)",128.795729332,35.177965991
생활편익시설,경보사우나센터,경상남도 김해시 내외로77번길 12 (내동),128.866093763,35.235579084
생활편익시설,덕삼탕,경상남도 김해시 김해대로2529번길 70 (어방동),128.902895526,35.23450409
생활편익시설,황토나라탕,"경상남도 김해시 가락로 153-5, 1층 (대성동)",128.879106465,35.239586601
생활편익시설,금호탕,"경상남도 김해시 분성로501번길 34, 금호빌딩 1,2층 (어방동)",128.902831643,35.237721308
생활편익시설,대청사우나,경상남도 김해시 대청로 131 (대청리),128.797507222,35.186606698
생활편익시설,파라곤목욕탕,경상남도 김해시 인제로188번길 14 (어방동),128.905535933,35.245195327
생활편익시설,청하목욕탕,경상남도 김해시 활천로214번길 76 (어방동),128.898925039,35.236560244
생활편익시설,대현탕,경상남도 김해시 경원로11번길 5 (내동),128.862352873,35.239203102
생활편익시설,옥수탕,경상남도 함안군 가야읍 방목1길 39,128.406193771,35.277907444
생활편익시설,새한탕,경상남도 함안군 가야읍 중앙남길 10,128.407375741,35.274488106
생활편익시설,에이스사우나,경상남도 함안군 칠서면 함의로 38,128.506195438,35.315237264
생활편익시설,백천탕,경상남도 김해시 호계로438번길 25 (부원동),128.887689314,35.229863594
생활편익시설,천호탕,경상남도 김해시 해반천로 34-17 (구산동),128.871129172,35.252118295
생활편익시설,광명탕,경상남도 김해시 삼안로291번길 3-17 (삼방동),128.907992404,35.251753241
생활편익시설,대산사우나,경상남도 함안군 대산면 대산중앙3길 58,128.429516181,35.352409336
생활편익시설,함안면종합복지회관(청수탕),"경상남도 함안군 함안면 북촌2길 56, 1층",128.423004311,35.242683818
생활편익시설,삼정사우나,"경상남도 김해시 장유로222번길 7 (부곡동, 영해빌딩)",128.808300883,35.203884266
생활편익시설,청수탕,"경상남도 김해시 번화1로84번길 24, 301,401호 (대청리,풍림위너스타운)",128.801983945,35.195367656
생활편익시설,송백탕,경상남도 김해시 김해대로2505번길 28-1 (삼정동),128.90099741,35.230817981
생활편익시설,동원목욕탕,경상남도 김해시 김해대로2715번길 49 (지내동),128.922095706,35.232025785
생활편익시설,해천탕,경상남도 양산시 북안남8길 25 (북부동),129.036786833,35.347281049
생활편익시설,핵심목욕탕,경상남도 창녕군 창녕읍 화왕산1로 69,128.503080804,35.537800516
생활편익시설,문화탕,경상남도 창녕군 남지읍 서동1길 9,128.477949619,35.388032943
생활편익시설,부곡유황온천(원탕),경상남도 창녕군 부곡면 온천2길 36,128.588885583,35.439951303
생활편익시설,부일온천공동탕,경상남도 창녕군 부곡면 온천중앙로 62,128.590880541,35.438271577
생활편익시설,가고파목욕탕,경상남도 창녕군 부곡면 온천중앙로 51,128.590262175,35.439011127
생활편익시설,신반목욕탕,경상남도 의령군 부림면 신번로6길 6,128.323888682,35.465467588
생활편익시설,남천탕,경상남도 의령군 의령읍 의병로20길 29-4,128.261379121,35.318294312
생활편익시설,현대목욕탕,경상남도 의령군 의령읍 의병로14길 22-4,128.258430529,35.317379583
생활편익시설,일육온천,경상남도 의령군 의령읍 의병로19길 3-6,128.260694359,35.320065097
생활편익시설,동원목욕탕,경상남도 의령군 부림면 신번로9길 7,128.324971455,35.468500592
생활편익시설,혜성사우나,경상남도 의령군 의령읍 의병로24길 16,128.264035945,35.318802854
생활편익시설,부곡스파디움·따오기호텔,경상남도 창녕군 부곡면 온천중앙로 42,128.588625481,35.438947189
생활편익시설,주식회사 알에스에이치,경상남도 창녕군 부곡면 온천중앙로 3,128.585751047,35.441487384
생활편익시설,한흥탕,경상남도 함안군 칠원읍 구성길 8-18,128.517414881,35.306547064
생활편익시설,최신탕,경상남도 창녕군 창녕읍 당산길 33-8,128.494141696,35.541385503
생활편익시설,일성레저산업(주)일성부곡콘도미니엄공동탕,경상남도 창녕군 부곡면 온천로 594,128.588157443,35.436123309
생활편익시설,(주)한성호텔공중목욕탕,경상남도 창녕군 부곡면 온천중앙로 47,128.589329882,35.439187457
생활편익시설,삼성온천호텔,경상남도 창녕군 부곡면 온천중앙로 12,128.585781734,35.440352673
생활편익시설,목간사우나,경상남도 창녕군 남지읍 남지중앙1길 7,128.470370125,35.391037352
생활편익시설,흙과나무찜질방,경상남도 의령군 지정면 함의로 1164-16,128.412664095,35.360963553
생활편익시설,보건탕,경상남도 함안군 가야읍 가야6길 11-5,128.405500772,35.277057106
