rigeon1,nodeid1,routeid1
38380,TSB396000593,"['TSB396000001', 'TSB396000006', 'TSB396000007', 'TSB396000022', 'TSB396000029', 'TSB396000035', 'TSB396000037', 'TSB396000040', 'TSB396000054', 'TSB396000058', 'TSB396000063', 'TSB396000064', 'TSB396000074', 'TSB396000077']"
38380,TSB396000358,"['TSB396000001', 'TSB396000006', 'TSB396000007', 'TSB396000022', 'TSB396000029', 'TSB396000035', 'TSB396000037', 'TSB396000040', 'TSB396000054', 'TSB396000058', 'TSB396000063', 'TSB396000064', 'TSB396000074', 'TSB396000077']"
38380,TSB396000254,"['TSB396000001', 'TSB396000004', 'TSB396000005', 'TSB396000006', 'TSB396000007', 'TSB396000009', 'TSB396000011', 'TSB396000014', 'TSB396000015', 'TSB396000021', 'TSB396000022', 'TSB396000025', 'TSB396000029', 'TSB396000030', 'TSB396000031', 'TSB396000035', 'TSB396000037', 'TSB396000038', 'TSB396000039', 'TSB396000040', 'TSB396000043', 'TSB396000044', 'TSB396000048', 'TSB396000052', 'TSB396000054', 'TSB396000057', 'TSB396000058', 'TSB396000063', 'TSB396000064', 'TSB396000071', 'TSB396000074', 'TSB396000077']"
38380,TSB396000325,"['TSB396000001', 'TSB396000002', 'TSB396000003', 'TSB396000004', 'TSB396000005', 'TSB396000006', 'TSB396000007', 'TSB396000008', 'TSB396000009', 'TSB396000010', 'TSB396000011', 'TSB396000014', 'TSB396000015', 'TSB396000016', 'TSB396000017', 'TSB396000018', 'TSB396000019', 'TSB396000020', 'TSB396000021', 'TSB396000022', 'TSB396000023', 'TSB396000024', 'TSB396000025', 'TSB396000026', 'TSB396000027', 'TSB396000029', 'TSB396000030', 'TSB396000031', 'TSB396000032', 'TSB396000033', 'TSB396000034', 'TSB396000035', 'TSB396000036', 'TSB396000037', 'TSB396000038', 'TSB396000039', 'TSB396000040', 'TSB396000041', 'TSB396000042', 'TSB396000043', 'TSB396000044', 'TSB396000045', 'TSB396000046', 'TSB396000047', 'TSB396000048', 'TSB396000049', 'TSB396000050', 'TSB396000051', 'TSB396000052', 'TSB396000053', 'TSB396000054', 'TSB396000055', 'TSB396000056', 'TSB396000057', 'TSB396000058', 'TSB396000059', 'TSB396000060', 'TSB396000061', 'TSB396000062', 'TSB396000063', 'TSB396000071', 'TSB396000074', 'TSB396000075', 'TSB396000077']"
38380,TSB396000250,"['TSB396000002', 'TSB396000003', 'TSB396000008', 'TSB396000010', 'TSB396000017', 'TSB396000018', 'TSB396000020', 'TSB396000023', 'TSB396000024', 'TSB396000026', 'TSB396000032', 'TSB396000034', 'TSB396000036', 'TSB396000041', 'TSB396000042', 'TSB396000045', 'TSB396000046', 'TSB396000047', 'TSB396000048', 'TSB396000049', 'TSB396000052', 'TSB396000055', 'TSB396000059', 'TSB396000060', 'TSB396000061', 'TSB396000062', 'TSB396000075']"
38380,TSB396000025,"['TSB396000002', 'TSB396000003', 'TSB396000008', 'TSB396000010', 'TSB396000017', 'TSB396000018', 'TSB396000020', 'TSB396000023', 'TSB396000024', 'TSB396000026', 'TSB396000032', 'TSB396000034', 'TSB396000036', 'TSB396000041', 'TSB396000042', 'TSB396000045', 'TSB396000046', 'TSB396000047', 'TSB396000048', 'TSB396000049', 'TSB396000052', 'TSB396000055', 'TSB396000059', 'TSB396000060', 'TSB396000061', 'TSB396000062', 'TSB396000075']"
38380,TSB396000359,"['TSB396000002', 'TSB396000003', 'TSB396000020', 'TSB396000026', 'TSB396000032', 'TSB396000045', 'TSB396000047', 'TSB396000049', 'TSB396000060', 'TSB396000061']"
38380,TSB396000038,"['TSB396000002', 'TSB396000003', 'TSB396000020', 'TSB396000026', 'TSB396000032', 'TSB396000033', 'TSB396000045', 'TSB396000047', 'TSB396000049', 'TSB396000060', 'TSB396000061']"
38380,TSB396000039,"['TSB396000002', 'TSB396000003', 'TSB396000020', 'TSB396000026', 'TSB396000032', 'TSB396000047', 'TSB396000049', 'TSB396000060', 'TSB396000061']"
38380,TSB396000041,"['TSB396000002', 'TSB396000003', 'TSB396000020', 'TSB396000026', 'TSB396000032', 'TSB396000047', 'TSB396000049', 'TSB396000060', 'TSB396000061']"
38380,TSB396000418,"['TSB396000002', 'TSB396000003', 'TSB396000020', 'TSB396000026', 'TSB396000032', 'TSB396000047', 'TSB396000049', 'TSB396000060', 'TSB396000061']"
38380,TSB396000045,"['TSB396000002', 'TSB396000003', 'TSB396000020', 'TSB396000026', 'TSB396000032', 'TSB396000047', 'TSB396000049', 'TSB396000060', 'TSB396000061']"
38380,TSB396000046,"['TSB396000002', 'TSB396000003', 'TSB396000020', 'TSB396000026', 'TSB396000032', 'TSB396000047', 'TSB396000049', 'TSB396000060', 'TSB396000061']"
38380,TSB396000049,"['TSB396000002', 'TSB396000003', 'TSB396000020', 'TSB396000026', 'TSB396000032', 'TSB396000049', 'TSB396000060', 'TSB396000061']"
38380,TSB396000051,"['TSB396000002', 'TSB396000003', 'TSB396000020', 'TSB396000026', 'TSB396000032', 'TSB396000049', 'TSB396000060', 'TSB396000061']"
38380,TSB396000326,"['TSB396000002', 'TSB396000002', 'TSB396000003', 'TSB396000003', 'TSB396000008', 'TSB396000018', 'TSB396000020', 'TSB396000020', 'TSB396000026', 'TSB396000026', 'TSB396000032', 'TSB396000032', 'TSB396000042', 'TSB396000047', 'TSB396000049', 'TSB396000060', 'TSB396000060', 'TSB396000062']"
38380,TSB396000270,"['TSB396000002', 'TSB396000003', 'TSB396000020', 'TSB396000026', 'TSB396000032', 'TSB396000047', 'TSB396000049', 'TSB396000060', 'TSB396000062']"
38380,TSB396000272,"['TSB396000002', 'TSB396000003', 'TSB396000020', 'TSB396000026', 'TSB396000032', 'TSB396000047', 'TSB396000049', 'TSB396000060', 'TSB396000062']"
38380,TSB396000274,"['TSB396000002', 'TSB396000003', 'TSB396000020', 'TSB396000026', 'TSB396000032', 'TSB396000047', 'TSB396000049', 'TSB396000060', 'TSB396000062']"
38380,TSB396000276,"['TSB396000002', 'TSB396000003', 'TSB396000020', 'TSB396000026', 'TSB396000032', 'TSB396000047', 'TSB396000049', 'TSB396000060', 'TSB396000062']"
38380,TSB396000278,"['TSB396000002', 'TSB396000003', 'TSB396000020', 'TSB396000026', 'TSB396000032', 'TSB396000049', 'TSB396000060']"
38380,TSB396000424,"['TSB396000002', 'TSB396000003', 'TSB396000020', 'TSB396000026', 'TSB396000032', 'TSB396000049', 'TSB396000060']"
38380,TSB396000280,"['TSB396000002', 'TSB396000003', 'TSB396000020', 'TSB396000026', 'TSB396000032', 'TSB396000047', 'TSB396000049', 'TSB396000060']"
38380,TSB396000605,"['TSB396000002', 'TSB396000003', 'TSB396000020', 'TSB396000026', 'TSB396000032', 'TSB396000047', 'TSB396000049', 'TSB396000060']"
38380,TSB396000430,"['TSB396000002', 'TSB396000003', 'TSB396000020', 'TSB396000032', 'TSB396000047']"
38380,TSB396000283,"['TSB396000002', 'TSB396000003', 'TSB396000020', 'TSB396000032']"
38380,TSB396000284,"['TSB396000002', 'TSB396000003', 'TSB396000020', 'TSB396000032']"
38380,TSB396000286,"['TSB396000002', 'TSB396000003', 'TSB396000020', 'TSB396000032']"
38380,TSB396000288,"['TSB396000002', 'TSB396000003', 'TSB396000020', 'TSB396000032']"
38380,TSB396000290,"['TSB396000002', 'TSB396000003', 'TSB396000020', 'TSB396000032']"
38380,TSB396000436,"['TSB396000002', 'TSB396000003', 'TSB396000020', 'TSB396000032']"
38380,TSB396000293,"['TSB396000002', 'TSB396000003', 'TSB396000020', 'TSB396000032']"
38380,TSB396000292,"['TSB396000002', 'TSB396000003', 'TSB396000020', 'TSB396000032', 'TSB396000069']"
38380,TSB396000302,"['TSB396000002', 'TSB396000003', 'TSB396000020', 'TSB396000032', 'TSB396000069']"
38380,TSB396000557,"['TSB396000002', 'TSB396000003', 'TSB396000020', 'TSB396000065', 'TSB396000065', 'TSB396000066', 'TSB396000066', 'TSB396000067', 'TSB396000067', 'TSB396000068', 'TSB396000068', 'TSB396000069', 'TSB396000070', 'TSB396000070', 'TSB396000073']"
38380,TSB396000479,"['TSB396000002', 'TSB396000003', 'TSB396000020', 'TSB396000065', 'TSB396000065', 'TSB396000066', 'TSB396000066', 'TSB396000067', 'TSB396000067', 'TSB396000068', 'TSB396000068', 'TSB396000069', 'TSB396000070', 'TSB396000070', 'TSB396000073']"
38380,TSB396000481,"['TSB396000002', 'TSB396000003', 'TSB396000032', 'TSB396000073']"
38380,TSB396000454,"['TSB396000002', 'TSB396000003', 'TSB396000032', 'TSB396000073']"
38380,TSB396000560,"['TSB396000002', 'TSB396000003', 'TSB396000032', 'TSB396000073']"
38380,TSB396000480,"['TSB396000002', 'TSB396000003', 'TSB396000032', 'TSB396000073']"
38380,TSB396000301,"['TSB396000002', 'TSB396000003', 'TSB396000020', 'TSB396000032', 'TSB396000069']"
38380,TSB396000444,"['TSB396000002', 'TSB396000003', 'TSB396000020', 'TSB396000032']"
38380,TSB396000437,"['TSB396000002', 'TSB396000003', 'TSB396000020', 'TSB396000032']"
38380,TSB396000291,"['TSB396000002', 'TSB396000003', 'TSB396000020', 'TSB396000032']"
38380,TSB396000289,"['TSB396000002', 'TSB396000003', 'TSB396000020', 'TSB396000032']"
38380,TSB396000287,"['TSB396000002', 'TSB396000003', 'TSB396000020', 'TSB396000032']"
38380,TSB396000285,"['TSB396000002', 'TSB396000003', 'TSB396000020', 'TSB396000032']"
38380,TSB396000431,"['TSB396000002', 'TSB396000003', 'TSB396000020', 'TSB396000032', 'TSB396000047']"
38380,TSB396000428,"['TSB396000002', 'TSB396000003', 'TSB396000020', 'TSB396000032', 'TSB396000047']"
38380,TSB396000604,"['TSB396000002', 'TSB396000003', 'TSB396000020', 'TSB396000026', 'TSB396000032', 'TSB396000047', 'TSB396000049', 'TSB396000060']"
38380,TSB396000281,"['TSB396000002', 'TSB396000003', 'TSB396000020', 'TSB396000026', 'TSB396000032', 'TSB396000047', 'TSB396000049', 'TSB396000060']"
38380,TSB396000423,"['TSB396000002', 'TSB396000003', 'TSB396000020', 'TSB396000026', 'TSB396000032', 'TSB396000049', 'TSB396000060']"
38380,TSB396000279,"['TSB396000002', 'TSB396000003', 'TSB396000020', 'TSB396000026', 'TSB396000032', 'TSB396000049', 'TSB396000060']"
38380,TSB396000277,"['TSB396000002', 'TSB396000003', 'TSB396000020', 'TSB396000026', 'TSB396000032', 'TSB396000047', 'TSB396000049', 'TSB396000060', 'TSB396000062']"
38380,TSB396000275,"['TSB396000002', 'TSB396000003', 'TSB396000020', 'TSB396000026', 'TSB396000032', 'TSB396000047', 'TSB396000049', 'TSB396000060', 'TSB396000062']"
38380,TSB396000273,"['TSB396000002', 'TSB396000003', 'TSB396000020', 'TSB396000026', 'TSB396000032', 'TSB396000047', 'TSB396000049', 'TSB396000060', 'TSB396000062']"
38380,TSB396000271,"['TSB396000002', 'TSB396000003', 'TSB396000020', 'TSB396000026', 'TSB396000032', 'TSB396000047', 'TSB396000049', 'TSB396000060', 'TSB396000062']"
38380,TSB396000053,"['TSB396000002', 'TSB396000003', 'TSB396000003', 'TSB396000008', 'TSB396000020', 'TSB396000020', 'TSB396000026', 'TSB396000026', 'TSB396000032', 'TSB396000032', 'TSB396000042', 'TSB396000047', 'TSB396000049', 'TSB396000049', 'TSB396000060', 'TSB396000060', 'TSB396000061']"
38380,TSB396000052,"['TSB396000002', 'TSB396000003', 'TSB396000018', 'TSB396000020', 'TSB396000026', 'TSB396000032', 'TSB396000060', 'TSB396000062']"
38380,TSB396000050,"['TSB396000002', 'TSB396000003', 'TSB396000018', 'TSB396000020', 'TSB396000026', 'TSB396000032', 'TSB396000047', 'TSB396000060', 'TSB396000062']"
38380,TSB396000047,"['TSB396000002', 'TSB396000003', 'TSB396000018', 'TSB396000020', 'TSB396000026', 'TSB396000032', 'TSB396000047', 'TSB396000060', 'TSB396000062']"
38380,TSB396000048,"['TSB396000002', 'TSB396000003', 'TSB396000018', 'TSB396000020', 'TSB396000026', 'TSB396000032', 'TSB396000047', 'TSB396000060', 'TSB396000062']"
38380,TSB396000417,"['TSB396000002', 'TSB396000003', 'TSB396000018', 'TSB396000020', 'TSB396000026', 'TSB396000032', 'TSB396000033', 'TSB396000047', 'TSB396000060', 'TSB396000062']"
38380,TSB396000042,"['TSB396000002', 'TSB396000003', 'TSB396000018', 'TSB396000020', 'TSB396000026', 'TSB396000032', 'TSB396000047', 'TSB396000060', 'TSB396000062']"
38380,TSB396000040,"['TSB396000002', 'TSB396000003', 'TSB396000018', 'TSB396000020', 'TSB396000026', 'TSB396000032', 'TSB396000033', 'TSB396000045', 'TSB396000047', 'TSB396000060']"
38380,TSB396000360,"['TSB396000002', 'TSB396000003', 'TSB396000018', 'TSB396000020', 'TSB396000026', 'TSB396000032', 'TSB396000033', 'TSB396000045', 'TSB396000047', 'TSB396000060']"
38380,TSB396000037,"['TSB396000002', 'TSB396000003', 'TSB396000008', 'TSB396000018', 'TSB396000020', 'TSB396000026', 'TSB396000032', 'TSB396000045', 'TSB396000047', 'TSB396000060']"
38380,TSB396000026,"['TSB396000002', 'TSB396000003', 'TSB396000008', 'TSB396000010', 'TSB396000017', 'TSB396000018', 'TSB396000019', 'TSB396000020', 'TSB396000023', 'TSB396000024', 'TSB396000026', 'TSB396000032', 'TSB396000034', 'TSB396000036', 'TSB396000041', 'TSB396000042', 'TSB396000045', 'TSB396000046', 'TSB396000047', 'TSB396000049', 'TSB396000053', 'TSB396000055', 'TSB396000059', 'TSB396000060', 'TSB396000061', 'TSB396000075']"
38380,TSB396000251,"['TSB396000002', 'TSB396000003', 'TSB396000008', 'TSB396000010', 'TSB396000017', 'TSB396000018', 'TSB396000019', 'TSB396000020', 'TSB396000023', 'TSB396000024', 'TSB396000026', 'TSB396000032', 'TSB396000034', 'TSB396000036', 'TSB396000041', 'TSB396000042', 'TSB396000045', 'TSB396000046', 'TSB396000047', 'TSB396000049', 'TSB396000053', 'TSB396000055', 'TSB396000059', 'TSB396000060', 'TSB396000061', 'TSB396000075']"
38380,TSB396000529,['TSB396000004']
38380,TSB396000013,"['TSB396000004', 'TSB396000050', 'TSB396000065', 'TSB396000066', 'TSB396000067', 'TSB396000068', 'TSB396000069', 'TSB396000070', 'TSB396000072', 'TSB396000073']"
38380,TSB396000209,['TSB396000004']
38380,TSB396000570,['TSB396000004']
38380,TSB396000571,"['TSB396000004', 'TSB396000050', 'TSB396000065', 'TSB396000066', 'TSB396000067', 'TSB396000068', 'TSB396000069', 'TSB396000070', 'TSB396000072', 'TSB396000073']"
38380,TSB396000594,['TSB396000004']
38380,TSB396000213,"['TSB396000005', 'TSB396000009', 'TSB396000011', 'TSB396000014', 'TSB396000015', 'TSB396000019', 'TSB396000021', 'TSB396000025', 'TSB396000030', 'TSB396000031', 'TSB396000038', 'TSB396000039', 'TSB396000043', 'TSB396000053', 'TSB396000057', 'TSB396000071']"
38380,TSB396000215,"['TSB396000005', 'TSB396000009', 'TSB396000011', 'TSB396000014', 'TSB396000015', 'TSB396000019', 'TSB396000021', 'TSB396000025', 'TSB396000030', 'TSB396000031', 'TSB396000038', 'TSB396000039', 'TSB396000043', 'TSB396000053', 'TSB396000057', 'TSB396000071']"
38380,TSB396000517,"['TSB396000005', 'TSB396000009', 'TSB396000011', 'TSB396000014', 'TSB396000015', 'TSB396000019', 'TSB396000021', 'TSB396000025', 'TSB396000030', 'TSB396000038', 'TSB396000039', 'TSB396000043', 'TSB396000053', 'TSB396000057', 'TSB396000071']"
38380,TSB396000217,"['TSB396000005', 'TSB396000009', 'TSB396000011', 'TSB396000014', 'TSB396000015', 'TSB396000019', 'TSB396000021', 'TSB396000025', 'TSB396000030', 'TSB396000038', 'TSB396000039', 'TSB396000043', 'TSB396000053', 'TSB396000057', 'TSB396000071']"
38380,TSB396000385,"['TSB396000005', 'TSB396000009', 'TSB396000011', 'TSB396000014', 'TSB396000015', 'TSB396000019', 'TSB396000021', 'TSB396000025', 'TSB396000030', 'TSB396000038', 'TSB396000039', 'TSB396000043', 'TSB396000053', 'TSB396000057', 'TSB396000071']"
38380,TSB396000220,"['TSB396000005', 'TSB396000009', 'TSB396000011', 'TSB396000014', 'TSB396000015', 'TSB396000019', 'TSB396000021', 'TSB396000025', 'TSB396000030', 'TSB396000038', 'TSB396000039', 'TSB396000043', 'TSB396000053', 'TSB396000057', 'TSB396000071']"
38380,TSB396000221,"['TSB396000005', 'TSB396000009', 'TSB396000011', 'TSB396000014', 'TSB396000015', 'TSB396000019', 'TSB396000021', 'TSB396000025', 'TSB396000030', 'TSB396000031', 'TSB396000038', 'TSB396000039', 'TSB396000043', 'TSB396000053', 'TSB396000057', 'TSB396000071', 'TSB396000077']"
38380,TSB396000223,"['TSB396000005', 'TSB396000009', 'TSB396000011', 'TSB396000014', 'TSB396000015', 'TSB396000019', 'TSB396000021', 'TSB396000025', 'TSB396000030', 'TSB396000031', 'TSB396000038', 'TSB396000039', 'TSB396000043', 'TSB396000053', 'TSB396000057', 'TSB396000071', 'TSB396000077']"
38380,TSB396000379,"['TSB396000005', 'TSB396000009', 'TSB396000011', 'TSB396000014', 'TSB396000015', 'TSB396000019', 'TSB396000021', 'TSB396000025', 'TSB396000030', 'TSB396000031', 'TSB396000038', 'TSB396000039', 'TSB396000043', 'TSB396000053', 'TSB396000057', 'TSB396000071', 'TSB396000077']"
38380,TSB396000226,"['TSB396000005', 'TSB396000009', 'TSB396000011', 'TSB396000014', 'TSB396000015', 'TSB396000019', 'TSB396000021', 'TSB396000025', 'TSB396000030', 'TSB396000038', 'TSB396000039', 'TSB396000053', 'TSB396000057', 'TSB396000071']"
38380,TSB396000367,"['TSB396000005', 'TSB396000009', 'TSB396000011', 'TSB396000014', 'TSB396000015', 'TSB396000019', 'TSB396000021', 'TSB396000025', 'TSB396000030', 'TSB396000038', 'TSB396000039', 'TSB396000053', 'TSB396000057', 'TSB396000071']"
38380,TSB396000228,"['TSB396000005', 'TSB396000009', 'TSB396000011', 'TSB396000014', 'TSB396000015', 'TSB396000019', 'TSB396000021', 'TSB396000025', 'TSB396000030', 'TSB396000038', 'TSB396000039', 'TSB396000043', 'TSB396000053', 'TSB396000071']"
38380,TSB396000230,"['TSB396000005', 'TSB396000009', 'TSB396000011', 'TSB396000014', 'TSB396000015', 'TSB396000019', 'TSB396000021', 'TSB396000025', 'TSB396000030', 'TSB396000038', 'TSB396000039', 'TSB396000043', 'TSB396000053', 'TSB396000071']"
38380,TSB396000232,"['TSB396000005', 'TSB396000009', 'TSB396000011', 'TSB396000014', 'TSB396000015', 'TSB396000019', 'TSB396000021', 'TSB396000025', 'TSB396000030', 'TSB396000038', 'TSB396000039', 'TSB396000053', 'TSB396000071']"
38380,TSB396000234,"['TSB396000005', 'TSB396000009', 'TSB396000011', 'TSB396000014', 'TSB396000015', 'TSB396000019', 'TSB396000021', 'TSB396000025', 'TSB396000030', 'TSB396000038', 'TSB396000039', 'TSB396000053', 'TSB396000071']"
38380,TSB396000236,"['TSB396000005', 'TSB396000009', 'TSB396000011', 'TSB396000014', 'TSB396000015', 'TSB396000019', 'TSB396000021', 'TSB396000025', 'TSB396000030', 'TSB396000038', 'TSB396000039', 'TSB396000053', 'TSB396000071']"
38380,TSB396000238,"['TSB396000005', 'TSB396000009', 'TSB396000011', 'TSB396000014', 'TSB396000015', 'TSB396000019', 'TSB396000021', 'TSB396000025', 'TSB396000030', 'TSB396000038', 'TSB396000039', 'TSB396000053', 'TSB396000071']"
38380,TSB396000240,"['TSB396000005', 'TSB396000009', 'TSB396000011', 'TSB396000014', 'TSB396000015', 'TSB396000019', 'TSB396000021', 'TSB396000025', 'TSB396000030', 'TSB396000038', 'TSB396000039', 'TSB396000053', 'TSB396000071']"
38380,TSB396000508,"['TSB396000005', 'TSB396000009', 'TSB396000011', 'TSB396000014', 'TSB396000015', 'TSB396000019', 'TSB396000021', 'TSB396000025', 'TSB396000030', 'TSB396000038', 'TSB396000039', 'TSB396000053', 'TSB396000071']"
38380,TSB396000550,"['TSB396000005', 'TSB396000009', 'TSB396000011', 'TSB396000014', 'TSB396000015', 'TSB396000019', 'TSB396000021', 'TSB396000025', 'TSB396000030', 'TSB396000038', 'TSB396000039', 'TSB396000053', 'TSB396000071']"
38380,TSB396000511,"['TSB396000005', 'TSB396000009', 'TSB396000011', 'TSB396000014', 'TSB396000015', 'TSB396000019', 'TSB396000021', 'TSB396000025', 'TSB396000030', 'TSB396000038', 'TSB396000039', 'TSB396000053', 'TSB396000071']"
38380,TSB396000515,"['TSB396000005', 'TSB396000009', 'TSB396000011', 'TSB396000014', 'TSB396000015', 'TSB396000019', 'TSB396000021', 'TSB396000025', 'TSB396000030', 'TSB396000038', 'TSB396000039', 'TSB396000053', 'TSB396000071']"
38380,TSB396000513,"['TSB396000005', 'TSB396000009', 'TSB396000011', 'TSB396000014', 'TSB396000015', 'TSB396000019', 'TSB396000021', 'TSB396000025', 'TSB396000030', 'TSB396000038', 'TSB396000039', 'TSB396000053', 'TSB396000071']"
38380,TSB396000549,"['TSB396000005', 'TSB396000005', 'TSB396000009', 'TSB396000009', 'TSB396000011', 'TSB396000011', 'TSB396000014', 'TSB396000014', 'TSB396000015', 'TSB396000015', 'TSB396000017', 'TSB396000019', 'TSB396000019', 'TSB396000021', 'TSB396000021', 'TSB396000024', 'TSB396000025', 'TSB396000025', 'TSB396000030', 'TSB396000030', 'TSB396000038', 'TSB396000038', 'TSB396000039', 'TSB396000039', 'TSB396000041', 'TSB396000041', 'TSB396000046', 'TSB396000046', 'TSB396000048', 'TSB396000048', 'TSB396000052', 'TSB396000052', 'TSB396000053', 'TSB396000053', 'TSB396000055', 'TSB396000055', 'TSB396000071', 'TSB396000075', 'TSB396000075', 'TSB397000005', 'TSB397000005', 'TSB397000007', 'TSB397000007', 'TSB397000008']"
38380,TSB396000355,"['TSB396000005', 'TSB396000009', 'TSB396000011', 'TSB396000014', 'TSB396000015', 'TSB396000019', 'TSB396000021', 'TSB396000025', 'TSB396000030', 'TSB396000038', 'TSB396000039', 'TSB396000041', 'TSB396000053', 'TSB396000055']"
38380,TSB396000089,"['TSB396000005', 'TSB396000009', 'TSB396000011', 'TSB396000014', 'TSB396000015', 'TSB396000019', 'TSB396000021', 'TSB396000025', 'TSB396000030', 'TSB396000038', 'TSB396000039', 'TSB396000053', 'TSB396000055']"
