city_name,routeno,routetp,startnodenm,endnodenm,startvehicletime,endvehicletime,intervaltime,intervalsattime,intervalsuntime,usage,노선정류장수,노선거리(km),굴곡도,start,end
통영시,481,일반버스,인평종점,시외버스터미널,700.0,700.0,0.0,114.6,118.0,,35.0,11.4,2.1,420.0,420.0
통영시,281,일반버스,용화사,시외버스터미널,715.0,715.0,0.0,114.6,118.0,3329.0,33.0,10.2,1.6,435.0,435.0
통영시,428,일반버스,해양대종점,시외버스터미널,735.0,735.0,0.0,114.6,118.0,,35.0,11.2,2.3,455.0,455.0
통영시,581,일반버스,금평,시외버스터미널,928.0,1614.0,128.1,114.6,118.0,1463.0,47.0,16.3,2.1,568.6765746638358,974.5322338830584
통영시,581,일반버스,시외버스터미널,금평,1640.0,1710.0,30.0,114.6,118.0,1463.0,47.0,16.3,2.1,1000.0,1030.0
통영시,181,일반버스,시외버스터미널,도남동,755.0,1720.0,565.0,114.6,118.0,,34.0,11.8,1.9,475.0,1040.0
통영시,481,일반버스,시외버스터미널,인평종점,1643.0,1655.0,12.0,114.6,118.0,,35.0,11.4,2.1,1003.0,1015.0
통영시,428,일반버스,시외버스터미널,해양대종점,1819.0,1819.0,0.0,114.6,118.0,,35.0,11.2,2.3,1099.0,1099.0
통영시,184,일반버스,도남동종점,시외버스터미널,735.0,735.0,0.0,114.6,118.0,2174.0,33.0,11.2,1.8,455.0,455.0
통영시,184,일반버스,시외버스터미널,도남동,1640.0,1810.0,70.0,114.6,118.0,2174.0,33.0,11.2,1.8,1000.0,1090.0
통영시,128,일반버스,시외버스터미널,도남동,2050.0,2050.0,0.0,114.6,118.0,,,,,1250.0,1250.0
통영시,312,좌석버스,무전종점,산양스포츠파크,928.0,1614.0,128.1,114.6,118.0,,,,,568.6765746638358,974.5322338830584
통영시,411,좌석버스,인평종점,시외버스터미널,600.0,2100.0,270.0,114.6,118.0,4934.0,41.0,12.9,2.4,360.0,1260.0
통영시,541,좌석버스,풍화리해란,시외버스터미널,525.0,1820.0,210.0,114.6,118.0,4071.0,49.0,21.4,1.9,325.0,1100.0
통영시,541,좌석버스,시외버스터미널,풍화리해란,440.0,1730.0,315.0,114.6,118.0,4071.0,49.0,21.4,1.9,280.0,1050.0
통영시,630,좌석버스,서호시장,우포마을,550.0,1300.0,290.0,114.6,118.0,1237.0,21.0,9.7,2.4,350.0,780.0
통영시,630,좌석버스,우포마을,서호시장,635.0,1725.0,270.0,114.6,118.0,1237.0,21.0,9.7,2.4,395.0,1045.0
통영시,758,좌석버스,거제대교종점,시외버스터미널,730.0,740.0,10.0,114.6,118.0,,,,,450.0,460.0
통영시,440,좌석버스,신우희가로,해양대종점,735.0,745.0,10.0,114.6,118.0,,25.0,11.5,1.9,455.0,465.0
통영시,405,좌석버스,해양대종점,시외버스터미널,928.0,1614.0,128.1,114.6,118.0,,,,,568.6765746638358,974.5322338830584
통영시,672,좌석버스,서호시장,가오치터미널,750.0,1800.0,130.0,114.6,118.0,1792.0,41.0,19.6,1.4,470.0,1080.0
통영시,675,좌석버스,서호시장,저산,550.0,1720.0,310.0,114.6,118.0,920.0,48.0,27.4,2.0,350.0,1040.0
통영시,677,좌석버스,서호시장,원산종점,640.0,2150.0,350.0,114.6,118.0,,,,,400.0,1310.0
통영시,674,좌석버스,서호시장,수월리,940.0,1920.0,220.0,114.6,118.0,1576.0,49.0,25.6,2.2,580.0,1160.0
통영시,676,좌석버스,서호시장,도선마을,720.0,2110.0,380.0,114.6,118.0,2937.0,37.0,18.6,1.6,440.0,1270.0
통영시,678,좌석버스,서호시장,월평,920.0,2010.0,195.0,114.6,118.0,1288.0,42.0,21.1,1.5,560.0,1210.0
통영시,440,좌석버스,해양대종점,신우희가로,810.0,1635.0,445.0,114.6,118.0,,25.0,11.5,1.9,490.0,995.0
통영시,206,좌석버스,내포,용화사,530.0,1721.0,120.0,114.6,118.0,4604.0,38.0,14.7,1.5,330.0,1041.0
통영시,661,좌석버스,서호시장,안정사,625.0,1805.0,285.0,114.6,118.0,1834.0,43.0,18.9,1.8,385.0,1085.0
통영시,661,좌석버스,안정사,서호시장,710.0,1900.0,430.0,114.6,118.0,1834.0,43.0,18.9,1.8,430.0,1140.0
통영시,965,좌석버스,고성당동,시외버스터미널,1750.0,2020.0,150.0,114.6,118.0,279.0,30.0,15.5,1.5,1070.0,1220.0
통영시,906,좌석버스,내포,시외버스터미널,1921.0,2145.0,144.0,114.6,118.0,347.0,,,,1161.0,1305.0
통영시,940,좌석버스,도산면사무소,시외버스터미널,805.0,920.0,75.0,114.6,118.0,,12.0,6.7,1.1,485.0,560.0
통영시,953,좌석버스,성포,시외버스터미널,1015.0,1800.0,465.0,114.6,118.0,,,,,615.0,1080.0
통영시,961,좌석버스,안정사,시외버스터미널,1110.0,1110.0,0.0,114.6,118.0,,,,,670.0,670.0
통영시,978,좌석버스,월평,시외버스터미널,1625.0,1625.0,0.0,114.6,118.0,,,,,985.0,985.0
통영시,963,좌석버스,황리임중,시외버스터미널,805.0,2200.0,170.0,114.6,118.0,2080.0,24.0,12.9,1.7,485.0,1320.0
통영시,930,좌석버스,우포마을,시외버스터미널,1155.0,2230.0,385.0,114.6,118.0,545.0,,,,715.0,1350.0
통영시,973,좌석버스,저산,시외버스터미널,1810.0,2110.0,180.0,114.6,118.0,,,,,1090.0,1270.0
통영시,954,좌석버스,구집마을,시외버스터미널,1200.0,2240.0,425.0,114.6,118.0,90.0,,,,720.0,1360.0
통영시,955,좌석버스,대방포,시외버스터미널,2200.0,2200.0,0.0,114.6,118.0,,,,,1320.0,1320.0
통영시,964,좌석버스,무량촌,시외버스터미널,1210.0,2230.0,450.0,114.6,118.0,414.0,24.0,12.2,1.6,730.0,1350.0
통영시,971,좌석버스,분지포,시외버스터미널,730.0,2155.0,365.0,114.6,118.0,439.0,,,,450.0,1315.0
통영시,976,좌석버스,골안마을,시외버스터미널,1940.0,2150.0,130.0,114.6,118.0,24.0,,,,1180.0,1310.0
통영시,51,일반버스,충렬사,서피랑,928.0,1614.0,128.1,114.6,118.0,,,,,568.6765746638358,974.5322338830584
통영시,52,일반버스,충렬사,서피랑,928.0,1614.0,128.1,114.6,118.0,101.0,60.0,23.4,1.5,568.6765746638358,974.5322338830584
통영시,53,일반버스,충렬사,서피랑,928.0,1614.0,128.1,114.6,118.0,,78.0,34.2,2.0,568.6765746638358,974.5322338830584
통영시,54,일반버스,충렬사,서피랑,928.0,1614.0,128.1,114.6,118.0,112.0,75.0,34.2,2.2,568.6765746638358,974.5322338830584
통영시,55,일반버스,충렬사,서피랑,928.0,1614.0,128.1,114.6,118.0,,81.0,37.5,2.4,568.6765746638358,974.5322338830584
통영시,56,일반버스,충렬사,서피랑,928.0,1614.0,128.1,114.6,118.0,682.0,78.0,37.5,2.2,568.6765746638358,974.5322338830584
통영시,61,일반버스,시외버스터미널,시외버스터미널,928.0,1614.0,128.1,114.6,118.0,177.0,26.0,16.4,1.9,568.6765746638358,974.5322338830584
통영시,81,일반버스,거제대교종점,시외버스터미널,928.0,1614.0,128.1,114.6,118.0,1595.0,39.0,15.2,1.9,568.6765746638358,974.5322338830584
통영시,60,일반버스,시외버스터미널,춘원마을,928.0,1614.0,128.1,114.6,118.0,449.0,36.0,16.8,2.1,568.6765746638358,974.5322338830584
통영시,60,일반버스,춘원마을,시외버스터미널,928.0,1614.0,128.1,114.6,118.0,449.0,36.0,16.8,2.1,568.6765746638358,974.5322338830584
통영시,81,일반버스,시외버스터미널,거제대교,928.0,1614.0,128.1,114.6,118.0,1595.0,39.0,15.2,1.9,568.6765746638358,974.5322338830584
통영시,354,일반버스,구집마을,삼덕항,520.0,1925.0,170.0,114.6,118.0,7354.0,58.0,21.6,1.7,320.0,1165.0
통영시,410,일반버스,해양대종점,시외버스터미널,720.0,2050.0,235.0,114.6,118.0,3760.0,36.0,11.2,2.3,440.0,1250.0
통영시,410,일반버스,시외버스터미널,해양대종점,631.0,2031.0,240.0,114.6,118.0,3760.0,36.0,11.2,2.3,391.0,1231.0
통영시,411,일반버스,시외버스터미널,인평종점,520.0,2120.0,565.0,114.6,118.0,4934.0,41.0,12.9,2.4,320.0,1280.0
통영시,418,일반버스,해양대종점,오촌,928.0,1614.0,128.1,114.6,118.0,,,,,568.6765746638358,974.5322338830584
통영시,418,일반버스,오촌,해양대종점,735.0,1918.0,703.0,114.6,118.0,,,,,455.0,1158.0
통영시,455,일반버스,해양대종점,대방포,625.0,2110.0,140.0,114.6,118.0,3901.0,36.0,13.5,1.9,385.0,1270.0
통영시,455,일반버스,대방포,해양대종점,530.0,2000.0,200.0,114.6,118.0,3901.0,36.0,13.5,1.9,330.0,1200.0
통영시,456,일반버스,해양대종점,오촌,610.0,1945.0,190.0,114.6,118.0,2423.0,43.0,15.0,2.2,370.0,1185.0
통영시,456,일반버스,오촌,해양대종점,700.0,2055.0,289.0,114.6,118.0,2423.0,43.0,15.0,2.2,420.0,1255.0
통영시,457,일반버스,대방포,해양대종점,910.0,1715.0,255.0,114.6,118.0,,,,,550.0,1035.0
통영시,500,일반버스,원항마을,시외버스터미널,648.0,1605.0,150.0,114.6,118.0,4239.0,46.0,15.5,1.7,408.0,965.0
통영시,531,일반버스,척포,시외버스터미널,530.0,2200.0,75.0,114.6,118.0,15100.0,51.0,22.9,1.9,330.0,1320.0
통영시,531,일반버스,시외버스터미널,척포,500.0,2100.0,75.0,114.6,118.0,15100.0,51.0,22.9,1.9,300.0,1260.0
통영시,540,일반버스,풍화리해란,시외버스터미널,1344.0,2205.0,246.0,114.6,118.0,1689.0,64.0,22.4,2.0,824.0,1325.0
통영시,540,일반버스,시외버스터미널,풍화리해란,715.0,2115.0,334.0,114.6,118.0,1689.0,64.0,22.4,2.0,435.0,1275.0
통영시,620,일반버스,서호시장,시외버스터미널,920.0,2005.0,525.0,114.6,118.0,659.0,23.0,8.2,1.9,560.0,1205.0
통영시,620,일반버스,시외버스터미널,서호시장,845.0,1630.0,100.0,114.6,118.0,659.0,23.0,8.2,1.9,525.0,990.0
통영시,673,일반버스,서호시장,저산,650.0,2025.0,815.0,114.6,118.0,588.0,47.0,21.9,1.6,410.0,1225.0
통영시,673,일반버스,저산,서호시장,740.0,740.0,0.0,114.6,118.0,588.0,47.0,21.9,1.6,460.0,460.0
통영시,750,일반버스,거제대교종점,신우희가로,805.0,2305.0,180.0,114.6,118.0,3597.0,31.0,13.4,1.7,485.0,1385.0
통영시,750,일반버스,신우희가로,거제대교,515.0,1620.0,480.0,114.6,118.0,3597.0,31.0,13.4,1.7,315.0,980.0
통영시,900,일반버스,시외버스터미널,노산,928.0,1614.0,128.1,114.6,118.0,,,,,568.6765746638358,974.5322338830584
통영시,900,일반버스,노산,시외버스터미널,928.0,1614.0,128.1,114.6,118.0,,,,,568.6765746638358,974.5322338830584
통영시,948,일반버스,시외버스터미널,해간도종점,500.0,500.0,0.0,114.6,118.0,147.0,38.0,16.2,2.3,300.0,300.0
통영시,948,일반버스,해간도종점,시외버스터미널,2152.0,2152.0,0.0,114.6,118.0,147.0,38.0,16.2,2.3,1312.0,1312.0
통영시,240,일반버스,도산종점,용화사,600.0,1858.0,537.0,114.6,118.0,1769.0,45.0,18.2,1.9,360.0,1138.0
통영시,930,일반버스,시외버스터미널,우포마을,505.0,505.0,0.0,114.6,118.0,545.0,,,,305.0,305.0
통영시,940,일반버스,시외버스터미널,도산종점,540.0,750.0,130.0,114.6,118.0,,12.0,6.7,1.1,340.0,470.0
통영시,954,일반버스,시외버스터미널,구집,505.0,505.0,0.0,114.6,118.0,90.0,,,,305.0,305.0
통영시,955,일반버스,시외버스터미널,대방포,515.0,515.0,0.0,114.6,118.0,,,,,315.0,315.0
통영시,963,일반버스,시외버스터미널,황리임중,500.0,700.0,85.0,114.6,118.0,2080.0,24.0,12.9,1.7,300.0,420.0
통영시,964,일반버스,시외버스터미널,무량촌,520.0,615.0,55.0,114.6,118.0,414.0,24.0,12.2,1.6,320.0,375.0
통영시,965,일반버스,시외버스터미널,당동,630.0,630.0,0.0,114.6,118.0,279.0,30.0,15.5,1.5,390.0,390.0
통영시,971,일반버스,시외버스터미널,분지포,600.0,600.0,0.0,114.6,118.0,439.0,,,,360.0,360.0
통영시,973,일반버스,시외버스터미널,저산,928.0,1614.0,128.1,114.6,118.0,,,,,568.6765746638358,974.5322338830584
통영시,976,일반버스,시외버스터미널,도선마을,535.0,535.0,0.0,114.6,118.0,24.0,,,,335.0,335.0
통영시,906,일반버스,시외버스터미널,내포마을,500.0,500.0,0.0,114.6,118.0,347.0,,,,300.0,300.0
통영시,74,일반버스,한선1차아파트,시외버스터미널,928.0,1614.0,128.1,114.6,118.0,600.0,56.0,32.3,1.2,568.6765746638358,974.5322338830584
통영시,75,일반버스,한선1차아파트,시외버스터미널,928.0,1614.0,128.1,114.6,118.0,534.0,56.0,34.3,1.9,568.6765746638358,974.5322338830584
통영시,140,일반버스,신우희가로,도남동,732.0,742.0,10.0,114.6,118.0,,,,,452.0,462.0
통영시,140,일반버스,도남동종점,신우희가로,928.0,1614.0,128.1,114.6,118.0,,,,,568.6765746638358,974.5322338830584
통영시,972,일반버스,가오치터미널,시외버스터미널,1650.0,1850.0,120.0,114.6,118.0,228.0,24.0,12.6,1.1,1010.0,1130.0
통영시,972,일반버스,시외버스터미널,가오치터미널,928.0,1614.0,128.1,114.6,118.0,228.0,24.0,12.6,1.1,568.6765746638358,974.5322338830584
통영시,974,일반버스,수월리,시외버스터미널,2010.0,2010.0,0.0,114.6,118.0,,,,,1210.0,1210.0
통영시,974,일반버스,시외버스터미널,수월마을,928.0,1614.0,128.1,114.6,118.0,,,,,568.6765746638358,974.5322338830584
통영시,542,일반버스,풍화리해란,시외버스터미널,810.0,810.0,0.0,114.6,118.0,,,,,490.0,490.0
통영시,543,일반버스,시외버스터미널,풍화리해란,1050.0,1050.0,0.0,114.6,118.0,,,,,650.0,650.0
통영시,582,일반버스,금평,시외버스터미널,730.0,730.0,0.0,114.6,118.0,,,,,450.0,450.0
통영시,931,일반버스,시외버스터미널,우포마을,915.0,1925.0,315.0,114.6,118.0,1216.0,37.0,14.8,2.1,555.0,1165.0
통영시,931,일반버스,우포마을,시외버스터미널,730.0,1330.0,290.0,114.6,118.0,1216.0,37.0,14.8,2.1,450.0,810.0
통영시,631,일반버스,우포마을,서호시장,530.0,530.0,0.0,114.6,118.0,62.0,,,,330.0,330.0
통영시,631,일반버스,서호시장,우포마을,1040.0,2210.0,260.0,114.6,118.0,62.0,,,,640.0,1330.0
사천시,100,간선버스,삼포교통차고지,서희아파트,928.0,1614.0,128.1,114.6,118.0,793.0,31.0,8.7,6.5,568.6765746638358,974.5322338830584
사천시,101,간선버스,삼포교통차고지,서희아파트,928.0,1614.0,128.1,114.6,118.0,1385.0,42.0,12.5,6.6,568.6765746638358,974.5322338830584
사천시,102,간선버스,삼포교통차고지,와룡종점,928.0,1614.0,128.1,114.6,118.0,1085.0,49.0,17.4,2.9,568.6765746638358,974.5322338830584
사천시,110,간선버스,삼포교통차고지,사천터미널,928.0,1614.0,128.1,114.6,118.0,15598.0,111.0,44.3,1.6,568.6765746638358,974.5322338830584
사천시,111,간선버스,삼포교통차고지,사천터미널,928.0,1614.0,128.1,114.6,118.0,2309.0,123.0,53.0,2.0,568.6765746638358,974.5322338830584
사천시,112,간선버스,삼포교통차고지,사천터미널,928.0,1614.0,128.1,114.6,118.0,537.0,116.0,62.7,2.4,568.6765746638358,974.5322338830584
사천시,130,간선버스,삼포교통차고지,병둔(사남우체국),928.0,1614.0,128.1,114.6,118.0,1545.0,94.0,50.0,2.2,568.6765746638358,974.5322338830584
사천시,132,간선버스,삼포교통차고지,병둔(사남우체국),928.0,1614.0,128.1,114.6,118.0,541.0,98.0,53.0,2.2,568.6765746638358,974.5322338830584
사천시,132-1,간선버스,삼포교통차고지,화전,928.0,1614.0,128.1,114.6,118.0,,98.0,53.0,2.2,568.6765746638358,974.5322338830584
사천시,140,간선버스,삼포교통차고지,주문,928.0,1614.0,128.1,114.6,118.0,892.0,65.0,27.2,1.9,568.6765746638358,974.5322338830584
사천시,141,간선버스,삼포교통차고지,주문,928.0,1614.0,128.1,114.6,118.0,831.0,66.0,28.4,2.2,568.6765746638358,974.5322338830584
사천시,142,간선버스,삼포교통차고지,선진,928.0,1614.0,128.1,114.6,118.0,2074.0,91.0,39.3,1.8,568.6765746638358,974.5322338830584
사천시,143,간선버스,삼포교통차고지,선진,928.0,1614.0,128.1,114.6,118.0,636.0,96.0,42.9,2.1,568.6765746638358,974.5322338830584
사천시,144,간선버스,삼포교통차고지,구월,928.0,1614.0,128.1,114.6,118.0,290.0,73.0,32.9,2.2,568.6765746638358,974.5322338830584
사천시,313,간선버스,곤양터미널,사천터미널,928.0,1614.0,128.1,114.6,118.0,292.0,82.0,56.5,1.9,568.6765746638358,974.5322338830584
사천시,190,간선버스,삼포교통차고지,월흥,928.0,1614.0,128.1,114.6,118.0,604.0,62.0,27.8,1.9,568.6765746638358,974.5322338830584
사천시,190-1,간선버스,삼포교통차고지,월흥,928.0,1614.0,128.1,114.6,118.0,555.0,61.0,27.8,1.6,568.6765746638358,974.5322338830584
사천시,191,간선버스,삼포교통차고지,월흥,928.0,1614.0,128.1,114.6,118.0,383.0,63.0,32.1,2.1,568.6765746638358,974.5322338830584
사천시,191-1,간선버스,삼포교통차고지,월흥,928.0,1614.0,128.1,114.6,118.0,385.0,63.0,30.0,1.8,568.6765746638358,974.5322338830584
사천시,192,간선버스,삼포교통차고지,임포,928.0,1614.0,128.1,114.6,118.0,236.0,73.0,43.0,1.8,568.6765746638358,974.5322338830584
사천시,193,간선버스,삼포교통차고지,석지,928.0,1614.0,128.1,114.6,118.0,284.0,69.0,35.1,2.7,568.6765746638358,974.5322338830584
사천시,193-1,간선버스,삼포교통차고지,석지,928.0,1614.0,128.1,114.6,118.0,161.0,70.0,35.6,2.0,568.6765746638358,974.5322338830584
사천시,194,간선버스,삼포교통차고지,남지족,928.0,1614.0,128.1,114.6,118.0,4323.0,52.0,35.7,1.3,568.6765746638358,974.5322338830584
사천시,200,간선버스,사천터미널,장전,928.0,1614.0,128.1,114.6,118.0,217.0,41.0,21.3,1.9,568.6765746638358,974.5322338830584
사천시,200-1,간선버스,사천터미널,장전,928.0,1614.0,128.1,114.6,118.0,332.0,43.0,20.6,1.9,568.6765746638358,974.5322338830584
사천시,201,간선버스,사천터미널,금곡마을회관,928.0,1614.0,128.1,114.6,118.0,193.0,48.0,24.1,2.1,568.6765746638358,974.5322338830584
사천시,201-1,간선버스,사천터미널,금곡마을회관,928.0,1614.0,128.1,114.6,118.0,294.0,48.0,24.1,1.6,568.6765746638358,974.5322338830584
사천시,220,간선버스,사천터미널,객방종점,928.0,1614.0,128.1,114.6,118.0,2866.0,59.0,25.6,1.5,568.6765746638358,974.5322338830584
사천시,221,간선버스,사천터미널,객방종점,928.0,1614.0,128.1,114.6,118.0,607.0,60.0,28.3,1.8,568.6765746638358,974.5322338830584
사천시,230,간선버스,사천터미널,진사주공,928.0,1614.0,128.1,114.6,118.0,5016.0,32.0,13.2,2.5,568.6765746638358,974.5322338830584
사천시,230-1,간선버스,사천터미널,푸르지오아파트,928.0,1614.0,128.1,114.6,118.0,4455.0,32.0,13.5,1.5,568.6765746638358,974.5322338830584
사천시,310,간선버스,곤양터미널,사천터미널,928.0,1614.0,128.1,114.6,118.0,409.0,84.0,63.9,2.1,568.6765746638358,974.5322338830584
사천시,311,간선버스,곤양터미널,사천터미널,928.0,1614.0,128.1,114.6,118.0,411.0,74.0,44.5,1.4,568.6765746638358,974.5322338830584
사천시,260,간선버스,사천터미널,곤양시장,928.0,1614.0,128.1,114.6,118.0,38.0,39.0,26.7,2.0,568.6765746638358,974.5322338830584
사천시,192-1,간선버스,삼포교통차고지,임포,928.0,1614.0,128.1,114.6,118.0,293.0,73.0,42.9,1.8,568.6765746638358,974.5322338830584
사천시,160,간선버스,삼포교통차고지,곤양터미널,928.0,1614.0,128.1,114.6,118.0,531.0,93.0,54.9,1.6,568.6765746638358,974.5322338830584
사천시,380,간선버스,곤양터미널,하봉(비토),928.0,1614.0,128.1,114.6,118.0,85.0,33.0,28.8,1.5,568.6765746638358,974.5322338830584
사천시,161,간선버스,삼포교통차고지,곤양터미널,928.0,1614.0,128.1,114.6,118.0,252.0,87.0,64.5,1.9,568.6765746638358,974.5322338830584
사천시,370,간선버스,곤양터미널,고월,928.0,1614.0,128.1,114.6,118.0,148.0,45.0,49.9,4.0,568.6765746638358,974.5322338830584
사천시,316,간선버스,안도,사천터미널,928.0,1614.0,128.1,114.6,118.0,709.0,67.0,48.2,2.5,568.6765746638358,974.5322338830584
사천시,206,간선버스,사천터미널,금곡마을회관,928.0,1614.0,128.1,114.6,118.0,83.0,67.0,48.2,2.5,568.6765746638358,974.5322338830584
사천시,312,간선버스,곤양터미널,사천터미널,928.0,1614.0,128.1,114.6,118.0,178.0,78.0,61.6,2.0,568.6765746638358,974.5322338830584
사천시,266,간선버스,사천터미널,갑사,928.0,1614.0,128.1,114.6,118.0,85.0,78.0,61.6,2.0,568.6765746638358,974.5322338830584
사천시,113,간선버스,삼포교통차고지,사천터미널,928.0,1614.0,128.1,114.6,118.0,6300.0,144.0,59.7,2.2,568.6765746638358,974.5322338830584
사천시,104,간선버스,삼포교통차고지,실안,928.0,1614.0,128.1,114.6,118.0,880.0,24.0,11.3,1.7,568.6765746638358,974.5322338830584
사천시,105,간선버스,삼포교통차고지,광포,928.0,1614.0,128.1,114.6,118.0,1260.0,30.0,16.5,1.9,568.6765746638358,974.5322338830584
사천시,106,간선버스,삼포교통차고지,늑도,928.0,1614.0,128.1,114.6,118.0,317.0,24.0,11.4,1.3,568.6765746638358,974.5322338830584
